STATION,DATE,HOUR,REPORT_TYPE,SOURCE,HourlyDryBulbTemperature
USW00013958,12/5/2024,8:51:00,FM-15,343,55
USW00013958,12/5/2024,9:00:00,FM-12,220,55
USW00013958,12/5/2024,9:22:00,FM-16,343,55
USW00013958,12/5/2024,9:51:00,FM-15,343,55
USW00013958,12/5/2024,10:10:00,FM-16,343,55
USW00013958,12/5/2024,10:51:00,FM-15,343,55
USW00013958,12/5/2024,11:12:00,FM-16,343,56
USW00013958,12/5/2024,11:29:00,FM-16,343,55
USW00013958,12/5/2024,11:49:00,FM-16,343,55
USW00013958,12/5/2024,11:51:00,FM-15,343,56
USW00013958,12/5/2024,12:00:00,FM-12,220,56
USW00013958,12/5/2024,12:14:00,FM-16,343,57
USW00013958,12/5/2024,12:49:00,FM-16,343,59
USW00013958,12/5/2024,12:51:00,FM-15,343,59
USW00013958,12/5/2024,13:51:00,FM-15,343,60
USW00013958,12/5/2024,14:51:00,FM-15,343,59
USW00013958,12/5/2024,15:00:00,FM-12,220,59
USW00013958,12/5/2024,15:51:00,FM-15,343,59
USW00013958,12/5/2024,16:51:00,FM-15,343,58
USW00013958,12/5/2024,17:51:00,FM-15,343,57
USW00013958,12/5/2024,18:00:00,FM-12,220,57
USW00013958,12/5/2024,18:51:00,FM-15,343,56
USW00013958,12/5/2024,19:51:00,FM-15,343,56
USW00013958,12/5/2024,20:51:00,FM-15,343,55
USW00013958,12/5/2024,21:00:00,FM-12,220,55
USW00013958,12/5/2024,21:51:00,FM-15,343,54
USW00013958,12/5/2024,22:51:00,FM-15,343,52
USW00013958,12/5/2024,23:51:00,FM-15,343,50
USW00013958,12/6/2024,0:00:00,FM-12,220,50
USW00013958,12/6/2024,0:51:00,FM-15,343,49
USW00013958,12/6/2024,1:51:00,FM-15,343,47
USW00013958,12/6/2024,2:51:00,FM-15,343,46
USW00013958,12/6/2024,3:00:00,FM-12,220,46
USW00013958,12/6/2024,3:51:00,FM-15,343,46
USW00013958,12/6/2024,4:51:00,FM-15,343,45
USW00013958,12/6/2024,5:51:00,FM-15,343,44
USW00013958,12/6/2024,6:00:00,FM-12,220,44
USW00013958,12/6/2024,6:51:00,FM-15,343,43
USW00013958,12/6/2024,7:51:00,FM-15,343,43
USW00013958,12/6/2024,8:51:00,FM-15,343,43
USW00013958,12/6/2024,9:00:00,FM-12,220,43
USW00013958,12/6/2024,9:51:00,FM-15,343,44
USW00013958,12/6/2024,10:51:00,FM-15,343,46
USW00013958,12/6/2024,11:51:00,FM-15,343,48
USW00013958,12/6/2024,12:00:00,FM-12,220,48
USW00013958,12/6/2024,12:51:00,FM-15,343,49
USW00013958,12/6/2024,13:51:00,FM-15,343,50
USW00013958,12/6/2024,14:51:00,FM-15,343,50
USW00013958,12/6/2024,15:00:00,FM-12,220,50
USW00013958,12/6/2024,15:51:00,FM-15,343,50
USW00013958,12/6/2024,16:51:00,FM-15,343,50
USW00013958,12/6/2024,17:51:00,FM-15,343,50
USW00013958,12/6/2024,18:00:00,FM-12,220,50
USW00013958,12/6/2024,18:51:00,FM-15,343,51
USW00013958,12/6/2024,19:51:00,FM-15,343,51
USW00013958,12/6/2024,20:51:00,FM-15,343,50
USW00013958,12/6/2024,21:00:00,FM-12,220,50
USW00013958,12/6/2024,21:51:00,FM-15,343,46
USW00013958,12/6/2024,22:51:00,FM-15,343,47
USW00013958,12/6/2024,23:51:00,FM-15,343,48
USW00013958,12/7/2024,0:00:00,FM-12,220,48
USW00013958,12/7/2024,0:51:00,FM-15,343,48
USW00013958,12/7/2024,1:51:00,FM-15,343,48
USW00013958,12/7/2024,2:51:00,FM-15,343,46
USW00013958,12/7/2024,3:00:00,FM-12,220,46
USW00013958,12/7/2024,3:51:00,FM-15,343,46
USW00013958,12/7/2024,4:51:00,FM-15,343,45
USW00013958,12/7/2024,5:51:00,FM-15,343,44
USW00013958,12/7/2024,6:00:00,FM-12,220,44
USW00013958,12/7/2024,6:31:00,FM-16,343,44
USW00013958,12/7/2024,6:47:00,FM-16,343,45
USW00013958,12/7/2024,6:51:00,FM-15,343,44
USW00013958,12/7/2024,7:51:00,FM-15,343,43
USW00013958,12/7/2024,8:49:00,FM-16,343,43
USW00013958,12/7/2024,8:51:00,FM-15,343,43
USW00013958,12/7/2024,9:00:00,FM-12,220,43
USW00013958,12/7/2024,9:51:00,FM-15,343,44
USW00013958,12/7/2024,10:51:00,FM-15,343,43
USW00013958,12/7/2024,10:55:00,FM-16,343,43
USW00013958,12/7/2024,11:05:00,FM-16,343,42
USW00013958,12/7/2024,11:37:00,FM-16,343,42
USW00013958,12/7/2024,11:49:00,FM-16,343,43
USW00013958,12/7/2024,11:51:00,FM-15,343,42
USW00013958,12/7/2024,12:00:00,FM-12,220,42
USW00013958,12/7/2024,12:04:00,FM-16,343,42
USW00013958,12/7/2024,12:17:00,FM-16,343,42
USW00013958,12/7/2024,12:43:00,FM-16,343,43
USW00013958,12/7/2024,12:51:00,FM-15,343,43
USW00013958,12/7/2024,12:57:00,FM-16,343,43
USW00013958,12/7/2024,13:00:00,FM-16,343,43
USW00013958,12/7/2024,13:28:00,FM-16,343,43
USW00013958,12/7/2024,13:41:00,FM-16,343,44
USW00013958,12/7/2024,13:51:00,FM-15,343,43
USW00013958,12/7/2024,14:02:00,FM-16,343,43
USW00013958,12/7/2024,14:17:00,FM-16,343,43
USW00013958,12/7/2024,14:39:00,FM-16,343,43
USW00013958,12/7/2024,14:51:00,FM-15,343,44
USW00013958,12/7/2024,15:00:00,FM-12,220,44
USW00013958,12/7/2024,15:49:00,FM-16,343,45
USW00013958,12/7/2024,15:51:00,FM-15,343,44
USW00013958,12/7/2024,16:09:00,FM-16,343,44
USW00013958,12/7/2024,16:16:00,FM-16,343,44
USW00013958,12/7/2024,16:37:00,FM-16,343,44
USW00013958,12/7/2024,16:49:00,FM-16,343,45
USW00013958,12/7/2024,16:51:00,FM-15,343,44
USW00013958,12/7/2024,17:24:00,FM-16,343,44
USW00013958,12/7/2024,17:51:00,FM-15,343,44
USW00013958,12/7/2024,18:00:00,FM-12,220,44
USW00013958,12/7/2024,18:12:00,FM-16,343,44
USW00013958,12/7/2024,18:30:00,FM-16,343,45
USW00013958,12/7/2024,18:51:00,FM-15,343,45
USW00013958,12/7/2024,18:56:00,FM-16,343,44
USW00013958,12/7/2024,18:58:00,FM-16,343,45
USW00013958,12/7/2024,19:09:00,FM-16,343,45
USW00013958,12/7/2024,19:21:00,FM-16,343,45
USW00013958,12/7/2024,19:30:00,FM-16,343,45
USW00013958,12/7/2024,19:51:00,FM-15,343,45
USW00013958,12/7/2024,20:16:00,FM-16,343,45
USW00013958,12/7/2024,20:48:00,FM-16,343,45
USW00013958,12/7/2024,20:51:00,FM-15,343,45
USW00013958,12/7/2024,21:00:00,FM-12,220,45
USW00013958,12/7/2024,21:51:00,FM-15,343,45
USW00013958,12/7/2024,22:51:00,FM-15,343,45
USW00013958,12/7/2024,23:49:00,FM-16,343,45
USW00013958,12/7/2024,23:51:00,FM-15,343,45
USW00013958,12/8/2024,0:00:00,FM-12,220,45
USW00013958,12/8/2024,0:51:00,FM-15,343,45
USW00013958,12/8/2024,1:26:00,FM-16,343,46
USW00013958,12/8/2024,1:51:00,FM-15,343,46
USW00013958,12/8/2024,2:51:00,FM-15,343,46
USW00013958,12/8/2024,3:00:00,FM-12,220,46
USW00013958,12/8/2024,3:06:00,FM-16,343,46
USW00013958,12/8/2024,3:51:00,FM-15,343,46
USW00013958,12/8/2024,4:19:00,FM-16,343,46
USW00013958,12/8/2024,4:28:00,FM-16,343,46
USW00013958,12/8/2024,4:36:00,FM-16,343,46
USW00013958,12/8/2024,4:51:00,FM-15,343,46
USW00013958,12/8/2024,5:13:00,FM-16,343,47
USW00013958,12/8/2024,5:51:00,FM-15,343,47
USW00013958,12/8/2024,6:00:00,FM-12,220,47
USW00013958,12/8/2024,6:01:00,FM-16,343,47
USW00013958,12/8/2024,6:18:00,FM-16,343,47
USW00013958,12/8/2024,6:26:00,FM-16,343,47
USW00013958,12/8/2024,6:39:00,FM-16,343,47
USW00013958,12/8/2024,6:49:00,FM-16,343,46
USW00013958,12/8/2024,6:51:00,FM-15,343,47
USW00013958,12/8/2024,7:09:00,FM-16,343,47
USW00013958,12/8/2024,7:51:00,FM-15,343,48
USW00013958,12/8/2024,8:07:00,FM-16,343,48
USW00013958,12/8/2024,8:38:00,FM-16,343,48
USW00013958,12/8/2024,8:51:00,FM-15,343,48
USW00013958,12/8/2024,9:00:00,FM-12,220,48
USW00013958,12/8/2024,9:02:00,FM-16,343,48
USW00013958,12/8/2024,9:16:00,FM-16,343,49
USW00013958,12/8/2024,9:25:00,FM-16,343,49
USW00013958,12/8/2024,9:51:00,FM-15,343,49
USW00013958,12/8/2024,10:04:00,FM-16,343,50
USW00013958,12/8/2024,10:13:00,FM-16,343,50
USW00013958,12/8/2024,10:51:00,FM-15,343,50
USW00013958,12/8/2024,11:14:00,FM-16,343,52
USW00013958,12/8/2024,11:21:00,FM-16,343,51
USW00013958,12/8/2024,11:49:00,FM-16,343,52
USW00013958,12/8/2024,11:51:00,FM-15,343,52
USW00013958,12/8/2024,12:00:00,FM-16,343,52
USW00013958,12/8/2024,12:09:00,FM-16,343,53
USW00013958,12/8/2024,12:24:00,FM-16,343,54
USW00013958,12/8/2024,12:32:00,FM-16,343,54
USW00013958,12/8/2024,12:40:00,FM-16,343,54
USW00013958,12/8/2024,12:51:00,FM-15,343,55
USW00013958,12/8/2024,13:51:00,FM-15,343,58
USW00013958,12/8/2024,14:51:00,FM-15,343,59
USW00013958,12/8/2024,15:00:00,FM-12,220,59
USW00013958,12/8/2024,15:13:00,FM-16,343,59
USW00013958,12/8/2024,15:51:00,FM-15,343,60
USW00013958,12/8/2024,16:51:00,FM-15,343,59
USW00013958,12/8/2024,17:51:00,FM-15,343,57
USW00013958,12/8/2024,18:00:00,FM-12,220,57
USW00013958,12/8/2024,18:51:00,FM-15,343,55
USW00013958,12/8/2024,19:51:00,FM-15,343,53
USW00013958,12/8/2024,20:51:00,FM-15,343,52
USW00013958,12/8/2024,21:00:00,FM-12,220,52
USW00013958,12/8/2024,21:51:00,FM-15,343,52
USW00013958,12/8/2024,22:51:00,FM-15,343,52
USW00013958,12/8/2024,23:51:00,FM-15,343,51
USW00013958,12/9/2024,0:00:00,FM-12,220,51
USW00013958,12/9/2024,0:51:00,FM-15,343,51
USW00013958,12/9/2024,1:51:00,FM-15,343,50
USW00013958,12/9/2024,2:51:00,FM-15,343,49
USW00013958,12/9/2024,3:00:00,FM-12,220,49
USW00013958,12/9/2024,3:51:00,FM-15,343,51
USW00013958,12/9/2024,4:51:00,FM-15,343,50
USW00013958,12/9/2024,5:51:00,FM-15,343,49
USW00013958,12/9/2024,6:00:00,FM-12,220,49
USW00013958,12/9/2024,6:26:00,FM-16,343,49
USW00013958,12/9/2024,6:51:00,FM-15,343,48
USW00013958,12/9/2024,7:14:00,FM-16,343,47
USW00013958,12/9/2024,7:51:00,FM-15,343,49
USW00013958,12/9/2024,8:05:00,FM-16,343,49
USW00013958,12/9/2024,8:33:00,FM-16,343,51
USW00013958,12/9/2024,8:51:00,FM-15,343,52
USW00013958,12/9/2024,9:00:00,FM-12,220,52
USW00013958,12/9/2024,9:51:00,FM-15,343,57
USW00013958,12/9/2024,10:51:00,FM-15,343,64
USW00013958,12/9/2024,11:51:00,FM-15,343,71
USW00013958,12/9/2024,12:00:00,FM-12,220,71
USW00013958,12/9/2024,12:51:00,FM-15,343,76
USW00013958,12/9/2024,13:51:00,FM-15,343,82
USW00013958,12/9/2024,14:51:00,FM-15,343,83
USW00013958,12/9/2024,15:00:00,FM-12,220,83
USW00013958,12/9/2024,15:51:00,FM-15,343,83
USW00013958,12/9/2024,16:51:00,FM-15,343,80
USW00013958,12/9/2024,17:51:00,FM-15,343,68
USW00013958,12/9/2024,18:00:00,FM-12,220,68
USW00013958,12/9/2024,18:51:00,FM-15,343,65
USW00013958,12/9/2024,19:51:00,FM-15,343,63
USW00013958,12/9/2024,20:51:00,FM-15,343,58
USW00013958,12/9/2024,21:00:00,FM-12,220,58
USW00013958,12/9/2024,21:51:00,FM-15,343,58
USW00013958,12/9/2024,22:51:00,FM-15,343,60
USW00013958,12/9/2024,23:51:00,FM-15,343,56
USW00013958,12/10/2024,0:00:00,FM-12,220,56
USW00013958,12/10/2024,0:51:00,FM-15,343,53
USW00013958,12/10/2024,1:51:00,FM-15,343,51
USW00013958,12/10/2024,2:51:00,FM-15,343,50
USW00013958,12/10/2024,3:00:00,FM-12,220,50
USW00013958,12/10/2024,3:51:00,FM-15,343,49
USW00013958,12/10/2024,4:01:00,FM-16,343,49
USW00013958,12/10/2024,4:51:00,FM-15,343,50
USW00013958,12/10/2024,5:51:00,FM-15,343,51
USW00013958,12/10/2024,6:00:00,FM-12,220,51
USW00013958,12/10/2024,6:38:00,FM-16,343,52
USW00013958,12/10/2024,6:51:00,FM-15,343,52
USW00013958,12/10/2024,7:51:00,FM-15,343,52
USW00013958,12/10/2024,8:51:00,FM-15,343,54
USW00013958,12/10/2024,9:00:00,FM-12,220,54
USW00013958,12/10/2024,9:51:00,FM-15,343,54
USW00013958,12/10/2024,10:51:00,FM-15,343,52
USW00013958,12/10/2024,11:12:00,FM-16,343,53
USW00013958,12/10/2024,11:51:00,FM-15,343,54
USW00013958,12/10/2024,12:00:00,FM-12,220,54
USW00013958,12/10/2024,12:51:00,FM-15,343,57
USW00013958,12/10/2024,13:51:00,FM-15,343,60
USW00013958,12/10/2024,14:51:00,FM-15,343,60
USW00013958,12/10/2024,15:00:00,FM-12,220,60
USW00013958,12/10/2024,15:51:00,FM-15,343,58
USW00013958,12/10/2024,16:51:00,FM-15,343,55
USW00013958,12/10/2024,17:51:00,FM-15,343,52
USW00013958,12/10/2024,18:00:00,FM-12,220,52
USW00013958,12/10/2024,18:51:00,FM-15,343,49
USW00013958,12/10/2024,19:51:00,FM-15,343,47
USW00013958,12/10/2024,20:51:00,FM-15,343,45
USW00013958,12/10/2024,21:00:00,FM-12,220,45
USW00013958,12/10/2024,21:51:00,FM-15,343,44
USW00013958,12/10/2024,22:51:00,FM-15,343,43
USW00013958,12/10/2024,23:51:00,FM-15,343,42
USW00013958,12/11/2024,0:00:00,FM-12,220,42
USW00013958,12/11/2024,0:51:00,FM-15,343,41
USW00013958,12/11/2024,1:51:00,FM-15,343,40
USW00013958,12/11/2024,2:51:00,FM-15,343,39
USW00013958,12/11/2024,3:00:00,FM-12,220,39
USW00013958,12/11/2024,3:51:00,FM-15,343,38
USW00013958,12/11/2024,4:51:00,FM-15,343,38
USW00013958,12/11/2024,5:51:00,FM-15,343,37
USW00013958,12/11/2024,6:00:00,FM-12,220,37
USW00013958,12/11/2024,6:51:00,FM-15,343,37
USW00013958,12/11/2024,7:51:00,FM-15,343,38
USW00013958,12/11/2024,8:51:00,FM-15,343,42
USW00013958,12/11/2024,9:00:00,FM-12,220,42
USW00013958,12/11/2024,9:51:00,FM-15,343,47
USW00013958,12/11/2024,10:51:00,FM-15,343,53
USW00013958,12/11/2024,11:51:00,FM-15,343,58
USW00013958,12/11/2024,12:00:00,FM-12,220,58
USW00013958,12/11/2024,12:51:00,FM-15,343,60
USW00013958,12/11/2024,13:51:00,FM-15,343,61
USW00013958,12/11/2024,14:51:00,FM-15,343,63
USW00013958,12/11/2024,15:00:00,FM-12,220,63
USW00013958,12/11/2024,15:51:00,FM-15,343,62
USW00013958,12/11/2024,16:51:00,FM-15,343,60
USW00013958,12/11/2024,17:51:00,FM-15,343,54
USW00013958,12/11/2024,18:00:00,FM-12,220,54
USW00013958,12/11/2024,18:51:00,FM-15,343,50
USW00013958,12/11/2024,19:51:00,FM-15,343,46
USW00013958,12/11/2024,20:51:00,FM-15,343,45
USW00013958,12/11/2024,21:00:00,FM-12,220,45
USW00013958,12/11/2024,21:51:00,FM-15,343,44
USW00013958,12/11/2024,22:51:00,FM-15,343,42
USW00013958,12/11/2024,23:51:00,FM-15,343,43
USW00013958,12/12/2024,0:00:00,FM-12,220,43
USW00013958,12/12/2024,0:51:00,FM-15,343,39
USW00013958,12/12/2024,1:51:00,FM-15,343,39
USW00013958,12/12/2024,2:51:00,FM-15,343,37
USW00013958,12/12/2024,3:00:00,FM-12,220,37
USW00013958,12/12/2024,3:51:00,FM-15,343,36
USW00013958,12/12/2024,4:51:00,FM-15,343,35
USW00013958,12/12/2024,5:51:00,FM-15,343,35
USW00013958,12/12/2024,6:00:00,FM-12,220,35
USW00013958,12/12/2024,6:51:00,FM-15,343,35
USW00013958,12/12/2024,7:51:00,FM-15,343,38
USW00013958,12/12/2024,8:51:00,FM-15,343,44
USW00013958,12/12/2024,9:00:00,FM-12,220,44
USW00013958,12/12/2024,9:51:00,FM-15,343,51
USW00013958,12/12/2024,10:51:00,FM-15,343,57
USW00013958,12/12/2024,11:51:00,FM-15,343,62
USW00013958,12/12/2024,12:00:00,FM-12,220,62
USW00013958,12/12/2024,12:51:00,FM-15,343,64
USW00013958,12/12/2024,13:51:00,FM-15,343,65
USW00013958,12/12/2024,14:51:00,FM-15,343,66
USW00013958,12/12/2024,15:00:00,FM-12,220,66
USW00013958,12/12/2024,15:51:00,FM-15,343,65
USW00013958,12/12/2024,16:51:00,FM-15,343,63
USW00013958,12/12/2024,17:51:00,FM-15,343,63
USW00013958,12/12/2024,18:00:00,FM-12,220,63
USW00013958,12/12/2024,18:51:00,FM-15,343,62
USW00013958,12/12/2024,19:51:00,FM-15,343,62
USW00013958,12/12/2024,20:51:00,FM-15,343,61
USW00013958,12/12/2024,21:00:00,FM-12,220,61
USW00013958,12/12/2024,21:51:00,FM-15,343,60
USW00013958,12/12/2024,22:30:00,FM-16,343,60
USW00013958,12/12/2024,22:49:00,FM-16,343,61
USW00013958,12/12/2024,22:51:00,FM-15,343,60
USW00013958,12/12/2024,23:19:00,FM-16,343,58
USW00013958,12/12/2024,23:51:00,FM-15,343,58
USW00013958,12/13/2024,0:00:00,FM-12,220,58
USW00013958,12/13/2024,0:51:00,FM-15,343,57
USW00013958,12/13/2024,1:51:00,FM-15,343,57
USW00013958,12/13/2024,2:51:00,FM-15,343,57
USW00013958,12/13/2024,3:00:00,FM-12,220,57
USW00013958,12/13/2024,3:26:00,FM-16,343,57
USW00013958,12/13/2024,3:51:00,FM-15,343,56
USW00013958,12/13/2024,4:51:00,FM-15,343,56
USW00013958,12/13/2024,5:51:00,FM-15,343,55
USW00013958,12/13/2024,6:00:00,FM-12,220,55
USW00013958,12/13/2024,6:51:00,FM-15,343,56
USW00013958,12/13/2024,7:51:00,FM-15,343,56
USW00013958,12/13/2024,8:29:00,FM-16,343,57
USW00013958,12/13/2024,8:51:00,FM-15,343,57
USW00013958,12/13/2024,9:00:00,FM-12,220,57
USW00013958,12/13/2024,9:51:00,FM-15,343,57
USW00013958,12/13/2024,10:37:00,FM-16,343,58
USW00013958,12/13/2024,10:51:00,FM-15,343,58
USW00013958,12/13/2024,11:22:00,FM-16,343,59
USW00013958,12/13/2024,11:36:00,FM-16,343,59
USW00013958,12/13/2024,11:46:00,FM-16,343,59
USW00013958,12/13/2024,11:51:00,FM-15,343,59
USW00013958,12/13/2024,12:00:00,FM-12,220,59
USW00013958,12/13/2024,12:03:00,FM-16,343,59
USW00013958,12/13/2024,12:21:00,FM-16,343,60
USW00013958,12/13/2024,12:38:00,FM-16,343,60
USW00013958,12/13/2024,12:49:00,FM-16,343,61
USW00013958,12/13/2024,12:51:00,FM-15,343,61
USW00013958,12/13/2024,12:59:00,FM-16,343,61
USW00013958,12/13/2024,13:13:00,FM-16,343,61
USW00013958,12/13/2024,13:30:00,FM-16,343,61
USW00013958,12/13/2024,13:43:00,FM-16,343,61
USW00013958,12/13/2024,13:49:00,FM-16,343,61
USW00013958,12/13/2024,13:51:00,FM-15,343,61
USW00013958,12/13/2024,14:09:00,FM-16,343,62
USW00013958,12/13/2024,14:20:00,FM-16,343,62
USW00013958,12/13/2024,14:51:00,FM-15,343,62
USW00013958,12/13/2024,15:00:00,FM-12,220,62
USW00013958,12/13/2024,15:51:00,FM-15,343,63
USW00013958,12/13/2024,16:11:00,FM-16,343,63
USW00013958,12/13/2024,16:37:00,FM-16,343,63
USW00013958,12/13/2024,16:43:00,FM-16,343,63
USW00013958,12/13/2024,16:51:00,FM-15,343,63
USW00013958,12/13/2024,17:51:00,FM-15,343,63
USW00013958,12/13/2024,18:00:00,FM-12,220,63
USW00013958,12/13/2024,18:19:00,FM-16,343,63
USW00013958,12/13/2024,18:27:00,FM-16,343,63
USW00013958,12/13/2024,18:38:00,FM-16,343,63
USW00013958,12/13/2024,18:51:00,FM-15,343,63
USW00013958,12/13/2024,19:12:00,FM-16,343,63
USW00013958,12/13/2024,19:20:00,FM-16,343,63
USW00013958,12/13/2024,19:35:00,FM-16,343,63
USW00013958,12/13/2024,19:51:00,FM-15,343,63
USW00013958,12/13/2024,20:05:00,FM-16,343,63
USW00013958,12/13/2024,20:35:00,FM-16,343,63
USW00013958,12/13/2024,20:51:00,FM-15,343,64
USW00013958,12/13/2024,21:00:00,FM-12,220,64
USW00013958,12/13/2024,21:21:00,FM-16,343,64
USW00013958,12/13/2024,21:30:00,FM-16,343,64
USW00013958,12/13/2024,21:49:00,FM-16,343,64
USW00013958,12/13/2024,21:51:00,FM-15,343,64
USW00013958,12/13/2024,22:07:00,FM-16,343,64
USW00013958,12/13/2024,22:18:00,FM-16,343,64
USW00013958,12/13/2024,22:40:00,FM-16,343,64
USW00013958,12/13/2024,22:51:00,FM-15,343,64
USW00013958,12/13/2024,22:58:00,FM-16,343,64
USW00013958,12/13/2024,23:18:00,FM-16,343,65
USW00013958,12/13/2024,23:28:00,FM-16,343,65
USW00013958,12/13/2024,23:35:00,FM-16,343,65
USW00013958,12/13/2024,23:47:00,FM-16,343,64
USW00013958,12/13/2024,23:49:00,FM-16,343,64
USW00013958,12/13/2024,23:51:00,FM-15,343,66
USW00013958,12/14/2024,0:00:00,FM-12,220,66
USW00013958,12/14/2024,0:07:00,FM-16,343,66
USW00013958,12/14/2024,0:17:00,FM-16,343,66
USW00013958,12/14/2024,0:35:00,FM-16,343,66
USW00013958,12/14/2024,0:43:00,FM-16,343,66
USW00013958,12/14/2024,0:51:00,FM-15,343,66
USW00013958,12/14/2024,1:44:00,FM-16,343,66
USW00013958,12/14/2024,1:49:00,FM-16,343,66
USW00013958,12/14/2024,1:51:00,FM-15,343,66
USW00013958,12/14/2024,2:51:00,FM-15,343,66
USW00013958,12/14/2024,3:00:00,FM-12,220,66
USW00013958,12/14/2024,3:09:00,FM-16,343,66
USW00013958,12/14/2024,3:16:00,FM-16,343,66
USW00013958,12/14/2024,3:21:00,FM-16,343,66
USW00013958,12/14/2024,3:41:00,FM-16,343,66
USW00013958,12/14/2024,3:51:00,FM-15,343,66
USW00013958,12/14/2024,4:12:00,FM-16,343,66
USW00013958,12/14/2024,4:43:00,FM-16,343,66
USW00013958,12/14/2024,4:51:00,FM-15,343,66
USW00013958,12/14/2024,5:05:00,FM-16,343,66
USW00013958,12/14/2024,5:19:00,FM-16,343,66
USW00013958,12/14/2024,5:32:00,FM-16,343,66
USW00013958,12/14/2024,5:51:00,FM-15,343,66
USW00013958,12/14/2024,6:00:00,FM-12,220,66
USW00013958,12/14/2024,6:49:00,FM-16,343,66
USW00013958,12/14/2024,6:50:00,FM-15,343,66
USW00013958,12/14/2024,7:02:00,FM-16,343,66
USW00013958,12/14/2024,7:23:00,FM-16,343,66
USW00013958,12/14/2024,7:35:00,FM-16,343,66
USW00013958,12/14/2024,7:49:00,FM-16,343,66
USW00013958,12/14/2024,7:51:00,FM-15,343,66
USW00013958,12/14/2024,7:55:00,FM-16,343,66
USW00013958,12/14/2024,7:58:00,FM-16,343,66
USW00013958,12/14/2024,8:07:00,FM-16,343,66
USW00013958,12/14/2024,8:11:00,FM-16,343,66
USW00013958,12/14/2024,8:43:00,FM-16,343,67
USW00013958,12/14/2024,8:51:00,FM-15,343,67
USW00013958,12/14/2024,9:00:00,FM-12,220,67
USW00013958,12/14/2024,9:10:00,FM-16,343,68
USW00013958,12/14/2024,9:51:00,FM-15,343,69
USW00013958,12/14/2024,10:06:00,FM-16,343,70
USW00013958,12/14/2024,10:32:00,FM-16,343,71
USW00013958,12/14/2024,10:51:00,FM-15,343,73
USW00013958,12/14/2024,11:51:00,FM-15,343,76
USW00013958,12/14/2024,12:00:00,FM-12,220,76
USW00013958,12/14/2024,12:51:00,FM-15,343,76
USW00013958,12/14/2024,13:51:00,FM-15,343,76
USW00013958,12/14/2024,14:51:00,FM-15,343,77
USW00013958,12/14/2024,15:00:00,FM-12,220,77
USW00013958,12/14/2024,15:51:00,FM-15,343,76
USW00013958,12/14/2024,16:51:00,FM-15,343,74
USW00013958,12/14/2024,17:51:00,FM-15,343,72
USW00013958,12/14/2024,18:00:00,FM-12,220,72
USW00013958,12/14/2024,18:51:00,FM-15,343,71
USW00013958,12/14/2024,19:51:00,FM-15,343,70
USW00013958,12/14/2024,20:08:00,FM-16,343,70
USW00013958,12/14/2024,20:23:00,FM-16,343,70
USW00013958,12/14/2024,20:51:00,FM-15,343,69
USW00013958,12/14/2024,21:00:00,FM-12,220,69
USW00013958,12/14/2024,21:18:00,FM-16,343,69
USW00013958,12/14/2024,21:47:00,FM-16,343,70
USW00013958,12/14/2024,21:51:00,FM-15,343,69
USW00013958,12/14/2024,22:10:00,FM-16,343,69
USW00013958,12/14/2024,22:26:00,FM-16,343,69
USW00013958,12/14/2024,22:49:00,FM-16,343,70
USW00013958,12/14/2024,22:51:00,FM-15,343,69
USW00013958,12/14/2024,23:17:00,FM-16,343,69
USW00013958,12/14/2024,23:51:00,FM-15,343,69
USW00013958,12/15/2024,0:00:00,FM-12,220,69
USW00013958,12/15/2024,0:44:00,FM-16,343,68
USW00013958,12/15/2024,0:51:00,FM-15,343,68
USW00013958,12/15/2024,0:58:00,FM-16,343,68
USW00013958,12/15/2024,1:51:00,FM-15,343,68
USW00013958,12/15/2024,2:51:00,FM-15,343,68
USW00013958,12/15/2024,3:00:00,FM-12,220,68
USW00013958,12/15/2024,3:01:00,FM-16,343,68
USW00013958,12/15/2024,3:40:00,FM-16,343,68
USW00013958,12/15/2024,3:51:00,FM-15,343,68
USW00013958,12/15/2024,4:49:00,FM-16,343,68
USW00013958,12/15/2024,4:51:00,FM-15,343,68
USW00013958,12/15/2024,5:49:00,FM-16,343,68
USW00013958,12/15/2024,5:51:00,FM-15,343,68
USW00013958,12/15/2024,6:00:00,FM-12,220,68
USW00013958,12/15/2024,6:51:00,FM-15,343,68
USW00013958,12/15/2024,7:51:00,FM-15,343,68
USW00013958,12/15/2024,8:51:00,FM-15,343,69
USW00013958,12/15/2024,9:00:00,FM-12,220,69
USW00013958,12/15/2024,9:11:00,FM-16,343,70
USW00013958,12/15/2024,9:51:00,FM-15,343,70
USW00013958,12/15/2024,10:51:00,FM-15,343,71
USW00013958,12/15/2024,11:09:00,FM-16,343,72
USW00013958,12/15/2024,11:51:00,FM-15,343,74
USW00013958,12/15/2024,12:00:00,FM-12,220,74
USW00013958,12/15/2024,12:51:00,FM-15,343,77
USW00013958,12/15/2024,13:08:00,FM-16,343,76
USW00013958,12/15/2024,13:51:00,FM-15,343,77
USW00013958,12/15/2024,14:51:00,FM-15,343,75
USW00013958,12/15/2024,15:00:00,FM-12,220,75
USW00013958,12/15/2024,15:51:00,FM-15,343,74
USW00013958,12/15/2024,16:51:00,FM-15,343,74
USW00013958,12/15/2024,17:51:00,FM-15,343,73
USW00013958,12/15/2024,18:00:00,FM-12,220,73
USW00013958,12/15/2024,18:23:00,FM-16,343,72
USW00013958,12/15/2024,18:51:00,FM-15,343,70
